index,expression,tag,correction,Erreur,correction_finale
277,lisbon,GPE,,,GPE
277,fabiana pavel,PERSON,,,PERSON
277,the bairro alto residents association,ORG,,,ORG
277,bbc,ORG,,,ORG
277,funicular,PRODUCT,,,PRODUCT
277,moedas,GPE,PERSON,,PERSON
277,portugal centerright social democratic party,ORG,,,ORG
277,portugal,GPE,,,GPE
277,lisbon,GPE,,,GPE
277,eu border,GPE,LOC,,LOC
277,ukraine,GPE,,,GPE
277,tomahawk missile,PRODUCT,,,PRODUCT
277,kyiv,GPE,,,GPE
277,london uk,GPE,,,GPE
278,beethoven,PERSON,,,PERSON
278,mitsuko uchida,PERSON,,,PERSON
279,ryan gravenberch,PERSON,,,PERSON
279,netherlands,GPE,,,GPE
279,ryan gravenberch,PERSON,,,PERSON
279,liverpool,ORG,GPE,,GPE
279,manchester voir,ORG,NULL,,NULL
280,nato,ORG,,,ORG
280,putin,ORG,PERSON,,PERSON
280,nato,ORG,,,ORG
280,putin,ORG,PERSON,,PERSON
280,the english channel,ORG,LOC,,LOC
281,george finch,PERSON,,,PERSON
281,warwickshire county council,ORG,,,ORG
281,nigel farage,PERSON,,,PERSON
282,christmas,EVENT,,,EVENT
282,getty,ORG,,,ORG
283,novak djokovic,PERSON,,,PERSON
283,shanghai,GPE,,,GPE
283,novak djokovic,PERSON,,,PERSON
283,shanghai masters,EVENT,,,EVENT
284,prince harry,PERSON,,,PERSON
284,meghan markle,PERSON,,,PERSON
284,new york,GPE,,,GPE
284,harry,PERSON,,,PERSON
284,meghan markle,PERSON,,,PERSON
284,new york city,GPE,,,GPE
285,european,NORP,,,NORP
285,greek,NORP,,,NORP
285,athens,GPE,,,GPE
286,edinburgh,GPE,,,GPE
286,scotland,GPE,,,GPE
286,caledonian,NORP,,,NORP
286,waverley station,FAC,,,FAC
286,edinburgh scotland,GPE,,,GPE
286,ken jackgetty,PERSON,,,PERSON
286,ken jack getty,PERSON,,,PERSON
287,ladybird,PRODUCT,NULL,,NULL
287,uk,GPE,,,GPE
287,britain,GPE,,,GPE
287,lately,PRODUCT,NULL,,NULL
287,ladybird,PRODUCT,NULL,,NULL
288,charles iii,PERSON,,,PERSON
288,charles iii,PERSON,,,PERSON
290,lossiemouth beach3,FAC,NULL,,NULL
291,adlington,GPE,,,GPE
291,the cheshire countryside,LOC,,,LOC
292,blaydon,GPE,,,GPE
292,savejim scottnorth,PERSON,,,PERSON
293,trump,PERSON,,,PERSON
293,us,GPE,,,GPE
293,donald trump,PERSON,,,PERSON
293,israeli,NORP,,,NORP
294,israel,GPE,,,GPE
294,israel,GPE,,,GPE
295,alexander isak,PERSON,,,PERSON
295,mohame salah,PERSON,,,PERSON
295,liverpool,GPE,,,GPE
295,balanceliverpool,ORG,NULL,,NULL
296,leed louise simpson,PERSON,NULL,,NULL
297,shaun wane,PERSON,,,PERSON
297,england,GPE,,,GPE
298,liverpool,ORG,GPE,,GPE
298,bbc sport,ORG,,,ORG
299,sir keir starmer,PERSON,,,PERSON
299,egypt,GPE,,,GPE
299,sir keir starmer,PERSON,,,PERSON
299,egypt,GPE,,,GPE
300,the cold war,EVENT,,,EVENT
300,uk,GPE,,,GPE
301,mendip hill,LOC,,,LOC
301,britain,GPE,,,GPE
302,angus,PERSON,,,PERSON
302,european,NORP,,,NORP
302,angus,PERSON,,,PERSON
302,angus,PERSON,,,PERSON
302,40 marathon,EVENT,NULL,,NULL
303,uks,ORG,GPE,,GPE
303,danny gutmann,PERSON,,,PERSON
303,the near supermarket,FAC,NULL,,NULL
304,jihad alshamie,PERSON,,,PERSON
304,jewish,NORP,,,NORP
304,jihad alshamie,PERSON,,,PERSON
305,brit,PERSON,NORP,,NORP
307,mason,PERSON,,,PERSON
307,bolton,ORG,,,ORG
307,peterborough,ORG,,,ORG
308,crown,PERSON,NULL,,NULL
308,uks,GPE,,,GPE
309,tiktok,ORG,,,ORG
310,temu christmas,EVENT,NULL,,NULL
311,vicky myers,PERSON,,,PERSON
311,lisa swain,GPE,PERSON,,PERSON
311,vicky myers,PERSON,,,PERSON
313,verstappen,PERSON,,,PERSON
313,russell share,ORG,NULL,,NULL
314,keir starmer,PERSON,,,PERSON
314,liverpool,GPE,,,GPE
314,the labour conference,EVENT,,,EVENT
315,dna,ORG,NULL,,NULL
316,texas,GPE,,,GPE
316,ap,PERSON,PERSON,,PERSON
316,josh hoover,PERSON,NULL,,NULL
316,eric mcalister,PERSON,,,PERSON
316,tcu,ORG,,,ORG
316,colorado,ORG,GPE,,GPE
317,houston ap   ander dreyer,PERSON,NULL,,NULL
317,amahl pellegrino,PERSON,,,PERSON
317,san diego fc,ORG,,,ORG
317,the houston dynamo,ORG,,,ORG
318,uk,GPE,,,GPE
319,aap,GPE,PERSON,,PERSON
319,rockys,NORP,PERSON,,PERSON
319,aap,GPE,PERSON,,PERSON
319,rakim athelston,PERSON,,,PERSON
319,mayer,PERSON,,,PERSON
321,los angeles ap,GPE,NULL,,NULL
321,alaskan,NORP,,,NORP
321,yosemite national parks,FAC,,,FAC
321,el capitan,GPE,,,GPE
321,balin miller,PERSON,,,PERSON
322,kemi badenoch,PERSON,,,PERSON
322,tory,NORP,,,NORP
322,the european convention on human right,ORG,,,ORG
322,conservative,NORP,,,NORP
322,partys,ORG,NULL,,NULL
322,manchester,GPE,,,GPE
322,nigel farage reform uk,ORG,NULL,,NULL
322,keir starmer labour,PERSON,NULL,,NULL
322,echr,GPE,NULL,,NULL
322,conservative,NORP,,,NORP
322,london,GPE,,,GPE
322,redbridge keith,PERSON,,,PERSON
322,chris philp,PERSON,,,PERSON
322,partys,ORG,NULL,,NULL
322,bbc,ORG,,,ORG
322,conservative,NORP,,,NORP
322,badenoch,PERSON,,,PERSON
322,baron wolfson,PERSON,,,PERSON
322,tredegar,GPE,,,GPE
322,philp,PERSON,,,PERSON
322,wolfson,PERSON,,,PERSON
322,badenoch,PERSON,,,PERSON
322,uk,GPE,,,GPE
322,the ukeu,GPE,NULL,,NULL
322,northern ireland,GPE,LOC,,LOC
322,uk,GPE,,,GPE
322,kemi badenoch,PERSON,,,PERSON
322,uks,GPE,,,GPE
322,sacha deshmukh,PERSON,,,PERSON
322,richard atkinson,PERSON,,,PERSON
322,the law society of england and wale,ORG,,,ORG
322,the conservative party,ORG,NORP,,NORP
322,keir starmer,PERSON,,,PERSON
322,badenoch,PERSON,,,PERSON
322,badenoch,PERSON,,,PERSON
322,robert jenrick,PERSON,,,PERSON
322,conservative party,ORG,NORP,,NORP
322,jenrick,PERSON,,,PERSON
322,badenoch,PERSON,,,PERSON
322,london assembly,GPE,ORG,,ORG
322,havering,GPE,,,GPE
322,redbridge keith prince,PERSON,NULL,,NULL
322,echr,ORG,NULL,,NULL
322,labour party,ORG,NORP,,NORP
322,kemi badenoch,PERSON,,,PERSON
322,liberal democrat,NORP,,,NORP
322,ed davey,PERSON,,,PERSON
322,uk,GPE,,,GPE
322,uk,GPE,,,GPE
322,conservative,NORP,,,NORP
322,echr,GPE,NULL,,NULL
322,the conservative party,ORG,NORP,,NORP
322,storm amy sweep,EVENT,,,EVENT
322,synagogue,FAC,,,FAC
322,palestine,NORP,GPE,,GPE
322,palestine,GPE,,,GPE
322,palestine,GPE,,,GPE
322,heston,PERSON,,,PERSON
322,greggs,ORG,,,ORG
322,london uk,GPE,,,GPE
323,illinois,GPE,,,GPE
323,jb pritzker,PERSON,,,PERSON
323,trump,PERSON,,,PERSON
323,national guard,ORG,,,ORG
323,white house,ORG,,,ORG
323,donald trump,PERSON,,,PERSON
323,democraticle city,GPE,NULL,,NULL
323,los angeles,GPE,,,GPE
323,washington dc,GPE,,,GPE
323,memphis,GPE,,,GPE
323,portland,GPE,,,GPE
323,chicago,GPE,,,GPE
323,pritzker,PERSON,,,PERSON
323,the trump administration department of war,ORG,NULL,,NULL
323,illinois,GPE,,,GPE
323,unamerican,NORP,NULL,,NULL
323,pritzker,PERSON,,,PERSON
323,donald trump,PERSON,,,PERSON
323,illinois,GPE,,,GPE
323,the illinois national guard,ORG,,,ORG
323,trump,PERSON,,,PERSON
323,independent,ORG,,,ORG
323,the white house,ORG,FAC,,FAC
323,trump,PERSON,,,PERSON
323,chicago,GPE,,,GPE
323,pritzker,PERSON,,,PERSON
323,pritzker,PERSON,,,PERSON
323,us,GPE,,,GPE
323,the village,GPE,NULL,,NULL
323,broadview,GPE,,,GPE
323,chicago,GPE,,,GPE
323,border patrol agent,ORG,PERSON,,PERSON
323,department of homeland security,ORG,,,ORG
323,tricia mclaughlin,PERSON,,,PERSON
323,mclaughlin,PERSON,,,PERSON
323,wound,PERSON,NULL,,NULL
323,broadview,GPE,,,GPE
323,chicago,GPE,,,GPE
323,the department of homeland security,ORG,,,ORG
323,kristi noem,PERSON,,,PERSON
323,broadview,GPE,,,GPE
323,the village,GPE,NULL,,NULL
323,broadview,GPE,,,GPE
323,federal,NORP,NULL,,NULL
323,trump,PERSON,,,PERSON
323,oregon,GPE,,,GPE
323,trump,PERSON,,,PERSON
323,national guard,ORG,,,ORG
323,portland,GPE,,,GPE
323,portland,GPE,,,GPE
323,trump,PERSON,,,PERSON
323,antifa,ORG,NORP,,NORP
323,department of war,ORG,,,ORG
323,pete hegseth,PERSON,,,PERSON
323,warravage,GPE,NULL,,NULL
323,hegseth,PERSON,,,PERSON
323,federalize,GPE,NULL,,NULL
323,oregon,GPE,,,GPE
323,national guard,ORG,,,ORG
323,federal court,ORG,,,ORG
323,trump,PERSON,,,PERSON
323,noem,PERSON,,,PERSON
323,portland,GPE,,,GPE
323,the department of homeland security,ORG,,,ORG
323,the national guard,ORG,,,ORG
323,portland,GPE,,,GPE
323,trump,PERSON,,,PERSON
323,israel,GPE,,,GPE
323,gaza,GPE,,,GPE
323,hamas,PERSON,ORG,,ORG
323,trump,PERSON,,,PERSON
323,portland,GPE,,,GPE
323,netanyahu,PERSON,,,PERSON
323,gaza,GPE,,,GPE
323,badenoch,PERSON,,,PERSON
323,tory,NORP,PERSON,,PERSON
323,usstyle,GPE,NULL,,NULL
323,vance,PERSON,,,PERSON
323,democratic,NORP,,,NORP
323,hitler,PERSON,,,PERSON
323,maga,NORP,,,NORP
323,fox news,ORG,,,ORG
323,portland,GPE,,,GPE
323,london uk,GPE,,,GPE
324,south africa s,GPE,NULL,,NULL
324,argentina,GPE,,,GPE
324,allianz stadium twickenham,FAC,,,FAC
324,backtoback rugby championship,EVENT,NULL,,NULL
324,new zealand,GPE,,,GPE
324,all black,ORG,,,ORG
324,australia,GPE,,,GPE
324,perth,GPE,,,GPE
324,south africa,GPE,,,GPE
324,malcolm marx,PERSON,,,PERSON
324,cobus reinach,PERSON,,,PERSON
324,puma,ORG,,,ORG
324,south africa day,GPE,NULL,,NULL
324,new zealand,GPE,,,GPE
324,south africa,GPE,,,GPE
324,australia,GPE,,,GPE
324,argentina,GPE,,,GPE
324,reinach,PERSON,,,PERSON
324,argentina,GPE,,,GPE
324,twickenham,FAC,,,FAC
324,argentina,GPE,,,GPE
324,finance,ORG,NULL,,NULL
324,bautista delguy,PERSON,,,PERSON
324,south africa,GPE,,,GPE
324,santiago carrera,PERSON,,,PERSON
324,pummel,PERSON,,,PERSON
324,durban,GPE,,,GPE
324,springbok,ORG,,,ORG
324,argentina,NORP,GPE,,GPE
324,reinach,PERSON,,,PERSON
324,south africa,GPE,,,GPE
324,puma,ORG,,,ORG
324,argentina,NORP,GPE,,GPE
324,mayco visa,PERSON,,,PERSON
324,south african,NORP,,,NORP
324,marx,ORG,PERSON,,PERSON
324,reinach,PERSON,,,PERSON
324,marx,ORG,PERSON,,PERSON
324,south africa,GPE,,,GPE
324,delguy,PERSON,,,PERSON
324,carrera,PERSON,,,PERSON
324,argentina,NORP,GPE,,GPE
324,rodrigo isgro,PERSON,,,PERSON
324,carrera,PERSON,,,PERSON
324,carrerass,PERSON,,,PERSON
324,reuter,PERSON,,,PERSON
324,argentina,GPE,,,GPE
324,south africa,GPE,,,GPE
324,springbok,NORP,ORG,,ORG
324,new zealand,GPE,,,GPE
324,australia,GPE,,,GPE
324,rugby championship,EVENT,,,EVENT
324,australia,GPE,,,GPE
324,new zealand,GPE,,,GPE
324,rugby championship,EVENT,,,EVENT
324,springbok,ORG,,,ORG
324,fin smith,PERSON,,,PERSON
324,northampton,GPE,,,GPE
324,argentina,GPE,,,GPE
324,south africa,GPE,,,GPE
324,london,GPE,,,GPE
324,the independent,ORG,,,ORG
324,london uk,GPE,,,GPE
325,jimmy kimmel live,PERSON,EVENT,,EVENT
325,london,GPE,,,GPE
325,springsteen,PERSON,,,PERSON
325,springsteen,PERSON,,,PERSON
325,latenight,ORG,NULL,,NULL
325,jeremy allen white,PERSON,,,PERSON
325,springsteen,PERSON,,,PERSON
325,springsteen,PERSON,,,PERSON
325,scott cooper,PERSON,,,PERSON
325,springsteen,PERSON,,,PERSON
325,springsteen,PERSON,,,PERSON
325,cooper,PERSON,,,PERSON
325,stephen graham,PERSON,,,PERSON
325,springsteen,PERSON,,,PERSON
325,bruce springsteen,PERSON,,,PERSON
325,donald trump,PERSON,,,PERSON
325,julia roberts,PERSON,,,PERSON
325,cillian murphy,PERSON,,,PERSON
325,oscar,PERSON,EVENT,,EVENT
325,nicole kidmans,PERSON,,,PERSON
325,keith urban,PERSON,,,PERSON
325,ruffalo,PERSON,,,PERSON
325,jesus call,PERSON,NULL,,NULL
325,cet,PERSON,NULL,,NULL
325,london uk,GPE,,,GPE
326,raf,NORP,ORG,,ORG
326,train ground,ORG,NULL,,NULL
326,mikel arteta,PERSON,,,PERSON
326,arsenal,ORG,,,ORG
326,west ham united,ORG,,,ORG
326,spaniard,NORP,,,NORP
326,declan rice,PERSON,,,PERSON
326,bukayo saka,PERSON,,,PERSON
326,arsenal,ORG,,,ORG
326,premier league,ORG,EVENT,,EVENT
326,arteta,PERSON,,,PERSON
326,arsenal start 11,ORG,NULL,,NULL
326,arteta,PERSON,,,PERSON
326,odegaard,PERSON,,,PERSON
326,a,PERSON,NULL,,NULL
326,premier league,ORG,EVENT,,EVENT
326,premier league,ORG,EVENT,,EVENT
326,norwegian,NORP,,,NORP
326,martin zubimendi,PERSON,,,PERSON
326,gunner,ORG,,,ORG
326,odegaard,PERSON,,,PERSON
326,eberechi eze,PERSON,,,PERSON
326,zubimendi,PERSON,,,PERSON
326,eze,PERSON,,,PERSON
326,rice,PERSON,,,PERSON
326,zubimendi,PERSON,,,PERSON
326,rice,PERSON,,,PERSON
326,odegaard,PERSON,,,PERSON
326,arteta,PERSON,,,PERSON
326,zubimendi,PERSON,,,PERSON
326,arteta,ORG,PERSON,,PERSON
326,cristhian mosquera,PERSON,,,PERSON
326,zubimendi,PERSON,,,PERSON
326,ethan nwaneri,PERSON,,,PERSON
326,myle lewisskelly,PERSON,,,PERSON
326,saka,PERSON,,,PERSON
326,premier league,ORG,EVENT,,EVENT
326,gabriel martinelli,PERSON,,,PERSON
326,manchester city,ORG,,,ORG
326,bilbao,ORG,GPE,,GPE
326,and,GPE,NULL,,NULL
326,mikel merino,PERSON,,,PERSON
326,arsenal,ORG,,,ORG
326,martinellis,PERSON,,,PERSON
326,rice,PERSON,,,PERSON
326,kai havertz,PERSON,,,PERSON
326,gabriel jesus,PERSON,,,PERSON
326,noni madueke,PERSON,,,PERSON
326,be,PERSON,NULL,,NULL
326,arsenal,ORG,,,ORG
326,odegaard,PERSON,,,PERSON
326,saka,PERSON,,,PERSON
326,arsenal,ORG,,,ORG
326,premier league,ORG,EVENT,,EVENT
326,settle star,PERSON,NULL,,NULL
326,emirate,GPE,ORG,,ORG
326,premier league,ORG,EVENT,,EVENT
326,chelsea v liverpool live estevao stun,EVENT,NULL,,NULL
326,ruben amorim,PERSON,,,PERSON
326,united skin,PERSON,NULL,,NULL
326,ruben amorim,PERSON,,,PERSON
326,mason,PERSON,,,PERSON
326,sesko,PERSON,,,PERSON
326,premier league,ORG,EVENT,,EVENT
326,mikel arteta,PERSON,,,PERSON
326,martin odegaard,PERSON,,,PERSON
326,thomas frank hail,PERSON,,,PERSON
326,tottenham,PERSON,GPE,,GPE
326,leed cet,PERSON,NULL,,NULL
326,independent,ORG,,,ORG
326,london uk,GPE,,,GPE
327,ever,PRODUCT,NULL,,NULL
328,dutch,NORP,,,NORP
328,zaanse schan,GPE,,,GPE
330,the boat lake,LOC,,,LOC
330,southampton common,FAC,,,FAC
330,lake,LOC,,,LOC
330,savejason lewislocal,PERSON,,,PERSON
331,heacham,GPE,,,GPE
332,lenny henry,PERSON,,,PERSON
332,black,NORP,NULL,,NULL
332,ira aldridge,PERSON,,,PERSON
332,american,NORP,,,NORP
333,scottish,NORP,,,NORP
334,smile,PERSON,NULL,,NULL
334,katie lam,PERSON,,,PERSON
335,gary neville,PERSON,,,PERSON
335,liverpool,GPE,,,GPE
335,uselessmilos kerkez,PERSON,NULL,,NULL
335,gary neville,PERSON,,,PERSON
335,liverpool,GPE,,,GPE
336,openai,ORG,,,ORG
336,sora 2,ORG,PRODUCT,,PRODUCT
337,rachel reeves,PERSON,,,PERSON
337,britain,NORP,,,NORP
339,scott,PERSON,,,PERSON
339,nisbet,PERSON,,,PERSON
340,david ansell,PERSON,,,PERSON
341,british,NORP,,,NORP
341,dubai,GPE,,,GPE
343,india,GPE,,,GPE
343,nepal,GPE,,,GPE
343,nepal,ORG,,,ORG
343,ilam,GPE,LOC,,LOC
343,indias,NORP,GPE,,GPE
343,west bengal,GPE,LOC,,LOC
343,ilam,GPE,LOC,,LOC
343,india,GPE,,,GPE
343,kalidas dhauboji,PERSON,,,PERSON
343,the armed police force,ORG,,,ORG
343,miss,PERSON,NULL,,NULL
343,shanti mahat,PERSON,,,PERSON
343,nepal national disaster risk reduction and management authority,ORG,,,ORG
343,kathmandu,GPE,,,GPE
343,rinji sherpa,PERSON,,,PERSON
343,kathmandu airport authority,ORG,,,ORG
343,the koshi river,LOC,,,LOC
343,nepal,GPE,,,GPE
343,indias,NORP,GPE,,GPE
343,bihar,GPE,,,GPE
343,the koshi barrage,FAC,,,FAC
343,dharmendra kumar mishra,PERSON,,,PERSON
343,sunsari,GPE,,,GPE
343,india,GPE,,,GPE
343,eastern himalayan,LOC,,,LOC
343,darjeele,GPE,,,GPE
343,west bengal,GPE,LOC,,LOC
343,the dhudia iron bridge,FAC,,,FAC
343,the balason river,LOC,FAC,,FAC
343,siliguri,GPE,,,GPE
343,mirik,GPE,,,GPE
343,mirik,GPE,,,GPE
343,darjeeling,GPE,NULL,,NULL
343,udayan guha,PERSON,,,PERSON
343,north bengal,GPE,LOC,,LOC
343,press trust of,ORG,NULL,,NULL
343,india,GPE,,,GPE
343,bishnulal gaon,PERSON,,,PERSON
343,jasbir gaon,PERSON,,,PERSON
343,ngo,ORG,NULL,,NULL
343,narendra modi,PERSON,,,PERSON
343,mirik,GPE,,,GPE
343,dara gaon,GPE,,,GPE
343,salbari,GPE,,,GPE
343,siliguri,GPE,,,GPE
343,dasai dussehra,EVENT,,,EVENT
343,aditya pradhan,PERSON,,,PERSON
343,the hindustan time,ORG,,,ORG
343,the india meteorological department,ORG,,,ORG
343,subhimalayan,NORP,LOC,,LOC
343,west bengal,GPE,LOC,,LOC
343,darjeeling,GPE,NULL,,NULL
343,kalimpong,GPE,,,GPE
343,bollywood,NORP,ORG,,ORG
343,shah rukh khan,PERSON,,,PERSON
343,india,GPE,,,GPE
343,pakistani,NORP,,,NORP
343,air force,ORG,,,ORG
343,talibans,PERSON,ORG,,ORG
343,india,GPE,,,GPE
343,afghanistan,GPE,,,GPE
343,taliban,ORG,ORG,,ORG
343,london uk,GPE,,,GPE
344,suranne jones,PERSON,,,PERSON
344,jodie whittaker,PERSON,,,PERSON
344,heist year 2025,EVENT,NULL,,NULL
344,british,NORP,,,NORP
345,benjamin netanyahu,PERSON,,,PERSON
345,uk street,EVENT,NULL,,NULL
345,propalestine march,EVENT,,,EVENT
345,london,GPE,,,GPE
345,manchester,GPE,,,GPE
346,socalle supermoon,EVENT,,,EVENT
346,the full moon,EVENT,,,EVENT
346,harvest moon,EVENT,,,EVENT
346,harvest moon,EVENT,,,EVENT
346,the northern hemisphere,LOC,,,LOC
346,the full moon,EVENT,,,EVENT
346,the full moon,EVENT,,,EVENT
346,the harvest moon,LOC,EVENT,,EVENT
346,supermoon,LOC,EVENT,,EVENT
346,earth,LOC,,,LOC
346,nasa,PERSON,ORG,,ORG
346,supermoon,EVENT,,,EVENT
346,uk,GPE,,,GPE
346,the 5 november full moon,EVENT,,,EVENT
346,the beaver moon,EVENT,,,EVENT
346,london uk,GPE,,,GPE
347,strictlys stefan dennis,PERSON,,,PERSON
347,gail robinson,PERSON,,,PERSON
347,fiona corke,PERSON,,,PERSON
347,gail robinson,PERSON,,,PERSON
347,paul,PERSON,,,PERSON
348,margaret hulley,PERSON,,,PERSON
348,sheffield,GPE,,,GPE
349,evanston,PERSON,,,PERSON
349,caleb komolafe,PERSON,,,PERSON
350,troy deeney,PERSON,,,PERSON
350,masterchef,ORG,,,ORG
350,british,NORP,,,NORP
351,keir starmer,PERSON,,,PERSON
351,labour party,ORG,NORP,,NORP
351,keir starmer,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,english,NORP,,,NORP
355,the premier league,ORG,EVENT,,EVENT
355,leicester city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,southampton,GPE,,,GPE
355,birmingham city,GPE,ORG,,ORG
355,wrexham,GPE,ORG,,ORG
355,sheffield,GPE,ORG,,ORG
355,hull city,GPE,ORG,,ORG
355,ipswich town fc,ORG,ORG,,ORG
355,norwich city,GPE,ORG,ORG ou GPE ?,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,chuba akpom,GPE,PERSON,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,marcelino núñez,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,jaden philogene,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,chuba akpom,GPE,PERSON,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,vladan kovacevic,PERSON,,,PERSON
355,norwich city,GPE,ORG,,ORG
355,azor matusiwa,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,jaden philogene,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,crnac norwich city,GPE,NULL,cnar ??,NULL
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,jack clarke,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,dara oshea,GPE,PERSON,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,marcelino núñez,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,chuba akpom,GPE,PERSON,,PERSON
355,sam szmodics,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,jack stacey,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,jovon makama,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,darnell furlong,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,leif davis,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,marcelino núñez,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,pelle mattsson,PERSON,,,PERSON
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,jack clarke,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,iván azón,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,marcelino núñez,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,lucien mahovo,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,jaden philogene,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,jack clarke,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,iván azón,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,marcelino núñez,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,lucien mahovo,PERSON,,,PERSON
355,kellen fisher,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,jovon makama,PERSON,,,PERSON
355,mirko,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,marcelino núñez,PERSON,,,PERSON
355,jens cajuste,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,iván azón,GPE,ORG,,ORG
355,george hirst,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,jack clarke,PERSON,,,PERSON
355,sindre egeli,GPE,PERSON,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,sindre egeli,GPE,PERSON,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,jaden philogene,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,mclean,PERSON,,,PERSON
355,norwich city,GPE,ORG,,ORG
355,matej jurásek,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,kenny mclean,PERSON,,,PERSON
355,norwich city,GPE,ORG,,ORG
355,ipswich town,GPE,ORG,,ORG
355,norwich city,GPE,ORG,,ORG
355,jaden philogene,PERSON,,,PERSON
355,ipswich town,GPE,ORG,,ORG
